,returns,returns,returns,returns,returns,returns,turnover,turnover,turnover,turnover,turnover,turnover,growth,growth,growth,growth,growth,growth,drawdown,drawdown,drawdown,drawdown,drawdown,drawdown
,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2015-05-22,-0.002231651325996469,-0.00604757727745768,-0.002344997754070139,-0.0014755141010285764,-0.0061696609854134795,-0.00604757727745768,0.0,0.0,0.0,0.0,0.0,0.0,1.865770361092021,1.5043482647119282,2.0175731757965236,2.1630893595486596,1.4986762430652234,1.5043482647119282,-0.02324726323705817,-0.022629817092066573,-0.01847154673628515,-0.012213079420884121,-0.029066395829543068,-0.022629817092066573
2015-05-29,0.0020881306873138045,-0.0008947740023776676,-0.0025264718480128884,-0.004864656672243592,0.0009209646918179309,-0.0008947740023776676,0.0,0.0,0.0,0.0,0.0,0.0,1.8696663334384978,1.503002212994142,2.0124758339665676,2.152566672463072,1.500056470969553,1.503002212994142,-0.021207675873505805,-0.02350434252243161,-0.02095135074147958,-0.017018323654834244,-0.02817220026200251,-0.02350434252243161
2015-06-05,-0.02030929776749226,-0.0193983497547045,-0.015510516703964016,-0.012485231973083747,-0.021121447207976235,-0.0193983497547045,0.0,0.0,0.0,0.0,0.0,0.0,1.83169472314684,1.4738464503843869,1.9812612939275054,2.125691378219842,1.4683731074089863,1.4738464503843869,-0.04108626063672649,-0.04244674682013161,-0.036136901169797286,-0.029291077909294194,-0.04869860982941243,-0.04244674682013161
2015-06-12,0.002680348101865746,0.004195287744899501,0.0028235432037894363,0.002543272920561611,0.004179593908910293,0.004195287744899501,0.0,0.0,0.0,0.0,0.0,0.0,1.8366043026212242,1.480029660335548,1.9868554707889057,2.13109759153954,1.4745103107047204,1.480029660335548,-0.03851603801557113,-0.038429535391977465,-0.03341539206771171,-0.02682230019399323,-0.04472255633351763,-0.038429535391977465
2015-06-19,0.006034152742375617,0.008290482749310029,0.006211279561028649,0.005753059262126988,0.008166835328349872,0.008290482749310029,0.0,0.0,0.0,0.0,0.0,0.0,1.8476866535105447,1.4922998207030271,1.999196385565335,2.1433579222770427,1.4865523936022,1.4922998207030271,-0.032714296929612696,-0.03045765204289863,-0.027411664848456918,-0.021223551214428982,-0.03692096275820633,-0.03045765204289863
2015-06-26,-0.012419765327534757,-0.01445413097338585,-0.009174366667476478,-0.006459732065783866,-0.015546007461487174,-0.01445413097338585,0.0,0.0,0.0,0.0,0.0,0.0,1.8247388188751257,1.4707299236430253,1.9808550248838648,2.1295124043780578,1.4634424389993685,1.4707299236430253,-0.044727758366426396,-0.044471544124514595,-0.03633454685164772,-0.027546184825883224,-0.05189299665716918,-0.044471544124514595
2015-07-03,-0.004894541222093095,-0.004256642454387837,-0.006739931959806281,-0.00808675792995982,-0.003223176983410679,-0.004256642454387837,0.0,0.0,0.0,0.0,0.0,0.0,1.815807559506588,1.464469552211108,1.967504196793907,2.1122915530550057,1.4587255050134393,1.464469552211108,-0.049403377731423226,-0.04853888711616983,-0.04282958643788348,-0.03541018342726221,-0.054948913328154325,-0.04853888711616983
2015-07-10,0.0015153724721575718,0.0015667731030803989,0.001469192566243295,0.0014667397751813615,0.0018860024991752015,0.0015667731030803989,0.0,0.0,0.0,0.0,0.0,0.0,1.8185591842969997,1.4667640437157925,1.9703948393338893,2.115389735092651,1.4614766649615052,1.4667640437157925,-0.04796286977791153,-0.04704816343587648,-0.041423318781649954,-0.03399538117656009,-0.053166544616843,-0.04704816343587648
2015-07-17,0.02367986580007427,0.005401712584928329,0.01506339126349509,0.013563501961078374,0.00622759990897151,0.005401712584928329,0.0,0.0,0.16850972791255361,0.4002257859769466,0.0,0.0,1.8616224217306452,1.4746870815098525,2.000075667742347,2.1440818279130256,1.4705781569071836,1.4746870815098525,-0.02541875829756457,-0.04190059150747749,-0.02698390317639543,-0.020892975634737465,-0.04727004467628759,-0.04190059150747749
2015-07-24,-0.004366046479383689,-0.011388266087445979,-0.016869771425930487,-0.019174179248067465,-0.009440130106333053,-0.011388266087445979,0.0,0.08734049999598464,0.0,0.0,0.0,0.08734049999598464,1.8534944917103064,1.4578929526298992,1.9663348483929683,2.1029708186220972,1.4566957077744485,1.4578929526298992,-0.02967382529677287,-0.05281168250961488,-0.043398462323560705,-0.03966654922295887,-0.05626393941074426,-0.05281168250961488
2015-07-31,0.010983735934725796,0.006478551955077185,0.00967236984782517,0.010530818604639107,0.007078228976468309,0.006478551955077185,0.0,0.0,0.0,0.0,0.0,0.0,1.8738527857637213,1.467337987868453,1.9853539662912922,2.125116822843856,1.4670065335431146,1.467337987868453,-0.019016018823279968,-0.04667527378351122,-0.034145858454155964,-0.029553451852858736,-0.04958395948054328,-0.04667527378351122
2015-08-07,-0.0015371055821073567,-0.0034016083733626433,-0.008740939950242577,-0.0129853190202825,-0.0032460470853099147,-0.0034016083733626433,0.0,0.0,0.0,0.0,0.0,0.0,1.8709724761866764,1.4623466786823665,1.968000106491964,2.0975215029438594,1.4622445612607764,1.4623466786823665,-0.020523894776704688,-0.04991811115474298,-0.04258833150610131,-0.04215500987268128,-0.0526690546987032,-0.04991811115474298
2015-08-14,0.0038915068221492093,0.006788847412802365,0.006593945407616273,0.004561058693047837,0.005594433900419795,0.006788847412802365,0.0,0.0,0.0,0.0,0.0,0.0,1.8782533783418103,1.4722743271485594,1.980976991756355,2.107088421628716,1.470424991804998,1.4722743271485594,-0.016712256831096006,-0.043468150181705356,-0.03627521123143773,-0.037786222653868884,-0.047369274343393,-0.043468150181705356
2015-08-21,-0.025487886102593803,-0.0012461824802419892,0.002090072504347093,0.01779034485718007,-0.002282984964688865,-0.0012461824802419892,0.0,0.0,0.8964596437655773,1.4338731451400366,0.0,0.0,1.8303806701628222,1.470439604675957,1.9851173772985693,2.1445742512940624,1.4670680336570046,1.470439604675957,-0.04177418283506151,-0.04466016341474233,-0.03426095654867489,-0.02066810772855121,-0.04954411596696762,-0.04466016341474233
2015-08-28,-0.009030705264308294,-0.009890448378585727,-0.01590163161189371,-0.016176347593284755,-0.009316963737072536,-0.009890448378585727,0.0,0.0,0.0,0.0,0.0,0.0,1.8138510418090947,1.4558962976720813,1.9535507720583989,2.109882872765521,1.4533994139876039,1.4558962976720813,-0.05042763776652903,-0.05410890275249547,-0.0496177830508604,-0.03651012082712357,-0.058399478972190666,-0.05410890275249547
2015-09-04,-0.01885249129093185,-0.011255289255066012,-0.010382614471703275,-0.004993944842701371,-0.010244944714293705,-0.011255289255066012,0.0,0.0,0.0,0.0,0.0,0.0,1.7796554308403412,1.4395097637164023,1.9332678075412182,2.09934623407437,1.438509417343514,1.4395097637164023,-0.0683294424556451,-0.06475518065580788,-0.05948523521020599,-0.04132173614021384,-0.06804612425307066,-0.06475518065580788
2015-09-11,0.009114448508474435,0.0023334145542896994,-0.00040744769406867094,-0.004575251991551432,0.0028640257299482083,0.0023334145542896994,0.0,0.0,0.0,0.0,0.0,0.0,1.7958760086275622,1.4428687367501003,1.9324801020310183,2.0897411960359653,1.4426293453275585,1.4428687367501003,-0.059837779132045466,-0.06257286678252605,-0.05986844578235717,-0.04570793077619528,-0.06537698437380668,-0.06257286678252605
2015-09-18,-0.0014898095846665712,0.0052662726536299095,-0.00284415285431699,-0.008366607928270074,0.003706919509776658,0.0052662726536299095,0.0,0.0,0.9128809137436474,1.4266384617634404,0.0,0.0,1.7932004953370362,1.4504672769212248,1.926983833232916,2.0722571507771783,1.4479770561931298,1.4504672769212248,-0.061238441819835954,-0.0576361199060923,-0.06254232362571865,-0.05369211836844834,-0.06191241208289544,-0.0576361199060923
2015-09-25,-0.006697351643978968,-0.006858130415436791,-0.008276581100470868,-0.013194707201576667,-0.008011652230271544,-0.006858130415436791,0.0,0.0,0.0,0.0,0.0,0.0,1.7811908010516067,1.4405197831727756,1.9110349952578676,2.0449143244263,1.436376367581498,1.4405197831727756,-0.06752565808481825,-0.06409897429457334,-0.07030126811248949,-0.06617837378912095,-0.0694280435988216,-0.06409897429457334
2015-10-02,0.01679689906750058,0.0024641738439003832,0.0060911759064033785,-0.0009657752869147956,0.0026009045920606646,0.0024641738439003832,0.0,0.0,0.0,0.0,0.0,0.0,1.8111092831568307,1.4440694743440912,1.9226754455772759,2.042939396707911,1.4401122454718682,1.4440694743440912,-0.051862980680634996,-0.06179275146655039,-0.06463830959660255,-0.06708023563810195,-0.06700771472417488,-0.06179275146655039
2015-10-09,0.01221147318267534,0.016627292140987064,0.026573558237439263,0.03436314493302609,0.016228726367289885,0.016627292140987064,0.0,0.0,0.0,0.0,0.0,0.0,1.8332255955989945,1.4680804393658922,1.9737677735020183,2.113141219286374,1.4634834330418145,1.4680804393658922,-0.040284830895714996,-0.046192905456392874,-0.0397824212435981,-0.03502217856444945,-0.05186643822364112,-0.046192905456392874
2015-10-16,0.011193991475424346,0.010048913769823302,0.009546752555671058,0.008610581320573843,0.009576417788197334,0.010048913769823302,0.0,0.0,0.21239254367399898,0.402064157622177,0.0,0.0,1.8537467072886595,1.482833053108244,1.992610846038,2.131336593596896,1.4774983618227284,1.482833053108244,-0.029541787473926107,-0.036608180210278674,-0.030615461619605044,-0.02671315856042833,-0.04278671511705889,-0.036608180210278674
2015-10-23,0.010030682333139581,0.0027461380444109566,0.01036436947845981,0.012290134567145335,0.00298878587310348,0.0027461380444109566,0.0,0.0,0.0,0.0,0.0,0.0,1.8723410516355754,1.4869051173688947,2.0132630010731245,2.1575310071400833,1.4819142880540777,1.4869051173688947,-0.01980742942649072,-0.03396257328227981,-0.020568402097124294,-0.014751332306704112,-0.03992580957365388,-0.03396257328227981
2015-10-30,-0.00014092056476880973,-0.006147416283791028,-0.0019429981451668126,-0.001787329692218704,-0.005352337428622187,-0.006147416283791028,0.0,0.0,0.0,0.0,0.0,0.0,1.872077200277139,1.477764492637929,2.0093512347963065,2.1536747879091394,1.4739825827441158,1.477764492637929,-0.019945558717118117,-0.039901207490035895,-0.02247143587516731,-0.016512296504691215,-0.045064450597327,-0.039901207490035895
2015-11-06,-0.0061084137280647465,-0.020379864899450685,-0.003240253003677833,0.0008662934299058928,-0.019398240012667194,-0.020379864899450685,0.0,0.0,0.19444000879118417,0.40759983180105774,0.0,0.0,1.8606417782069693,1.4476478519247626,2.002840428422314,2.1555405022280594,1.4453899148295544,1.4476478519247626,-0.02593213672050121,-0.05946789117151474,-0.025638875741253675,-0.015660307568759912,-0.06358851958126821,-0.05946789117151474
2015-11-13,-0.018817348186386418,-0.011634902026744252,-0.009343145653633261,-0.00485983380820922,-0.011104558597251969,-0.011634902026744252,0.0,0.0,0.9144982484231123,1.4338731451400368,0.0,0.0,1.8256294340163115,1.4308046109983914,1.9841275985785791,2.1450649336203673,1.4293394978244525,1.4308046109983914,-0.04426151086100105,-0.0704108901107412,-0.03474247364444105,-0.0204440348847994,-0.07398695573671754,-0.0704108901107412
2015-11-20,0.022687978629782644,0.008349155691046701,0.009412390691221082,-0.0002781570284698539,0.008122041606639893,0.008349155691046701,0.0,0.0,0.0,0.0,0.0,0.0,1.8670492756011758,1.4427506214590844,2.0028029827176352,2.1444682687325565,1.4409486526957964,1.4427506214590844,-0.022577736443754604,-0.06264960590357438,-0.025657092688740724,-0.020716505261275775,-0.06646583926291993,-0.06264960590357438
2015-11-27,0.002416946921268993,-0.0021331175638311254,-0.0020587257384279607,-0.004801719603478917,-0.0009968958695713154,-0.0021331175638311254,0.0,0.0,0.0,0.0,0.0,0.0,1.8715618345996974,1.4396730647682217,1.9986797606681141,2.134171133407545,1.4395121769356596,1.4396730647682217,-0.020215358713072673,-0.06464908449268547,-0.02766299751007717,-0.02541875001532612,-0.06739647561186246,-0.06464908449268547
2015-12-04,-0.0010906775811300032,0.004458299173866505,0.004892522599249478,0.008159619602503604,0.0027718555267610707,0.004458299173866505,0.0,0.0,0.0,0.0,0.0,0.0,1.869520564065001,1.4460915580035156,2.0084583465658454,2.1515851580227943,1.4435022967191387,1.4460915580035156,-0.02128398785565988,-0.06047901027880398,-0.02290581675130876,-0.017466537743718757,-0.06481143337851025,-0.06047901027880398
2015-12-11,-0.011298252358170282,-0.01208528252475536,-0.003066395842896854,-0.003543411481581305,-0.011563302250578972,-0.01208528252475536,0.0,0.0,0.0,0.0,0.0,0.0,1.8483982489434059,1.4286151329683794,2.0022996182413046,2.1439612064702565,1.4268106433627703,1.4286151329683794,-0.03234176834784863,-0.0718333868775225,-0.025901974292941166,-0.0209480580949154,-0.07562530143564028,-0.0718333868775225
2015-12-18,-0.007205549690713971,-0.005946109492253516,-0.006556327345075572,-0.005510520180157607,-0.00537605770559799,-0.005946109492253516,0.0,0.0,0.0,0.0,0.0,0.0,1.8350795235124155,1.4201204309654591,1.9891718865011947,2.132146864976527,1.4191400270090906,1.4201204309654591,-0.03931427781964658,-0.07735236718620286,-0.032288479815668514,-0.026343143578205996,-0.08059479315671703,-0.07735236718620286
2015-12-25,0.015722968022702042,0.010648413390596953,0.007081450595611605,0.0033898064860720515,0.009713138269887116,0.010648413390596953,0.0,0.0,0.0,0.0,0.0,0.0,1.8639324201797165,1.4352424603788119,2.0032581089416324,2.1393744302486826,1.4329243303157613,1.4352424603788119,-0.024209446929938427,-0.06752763377814597,-0.02543567849467898,-0.023042635251098842,-0.07166448325659402,-0.06752763377814597
2016-01-01,-0.008555863017466744,-0.0066243916373143535,-0.00872688151513813,-0.007070527595200902,-0.005662583984522535,-0.0066243916373143535,0.0,0.0,0.0,0.0,0.0,0.0,1.8479848697188437,1.42573485222676,1.9857759127806591,2.124247924303142,1.4248102759518826,1.42573485222676,-0.032558177235743946,-0.07370469592297257,-0.033940585857336836,-0.029950239257890754,-0.07692126108596875,-0.07370469592297257
2016-01-08,-0.026141276212047284,-0.0017084413985944311,0.003988771742208852,0.020312805345772653,-0.0027019613954632387,-0.0017084413985944311,0.0,0.0,0.0,0.0,0.0,0.0,1.7996761868038391,1.4232990677817972,1.9936967196279176,2.1673973588956734,1.4209604935904014,1.4232990677817972,-0.057848341143710846,-0.0752872171677813,-0.03008719536490978,-0.010245807292222908,-0.07941538420348726,-0.0752872171677813
2016-01-15,-0.00437682301768502,-0.008435892224979376,-0.002620482250925096,-0.00513829138081898,-0.007538828750831121,-0.008435892224979376,0.0,0.0,0.0,0.0,0.0,0.0,1.7917993226450564,1.4112922702420763,1.988472272760405,2.15626063972765,1.4102481157675268,1.4112922702420763,-0.06197197221034323,-0.08308799454281468,-0.03262883465440103,-0.015331452729742678,-0.08635551397262686,-0.08308799454281468
2016-01-22,0.006863570764634483,0.007893074999784125,0.0052038264107145595,0.005538830000654671,0.007509683702615097,0.007893074999784125,0.0,0.06092467944867325,0.0,0.0,0.08447561542639306,0.06092467944867325,1.8040974640920548,1.4224317059777125,1.9988199372903692,2.1682038008482043,1.42083863305915,1.4224317059777125,-0.05553375046239839,-0.07585073931553876,-0.02759480303521189,-0.009877541039421178,-0.07949433286592289,-0.07585073931553876
2016-01-29,0.01630574110231846,0.014203379417659142,0.015714360923695114,0.014203247111192993,0.013599790652021295,0.014203379417659142,0.0,0.0,0.0,0.0,0.0,0.0,1.8335146102648892,1.442635043193422,2.030230115206428,2.1989993352190793,1.4401617410190586,1.442635043193422,-0.04013352831756056,-0.06272469672748815,-0.01231407680603025,0.0,-0.06697564849890014,-0.06272469672748815
2016-02-05,-0.01246377002467091,0.0019332103470426232,0.008399772682864001,0.017595137375416233,0.0006086063851270893,0.0019332103470426232,0.0,0.0,0.0,0.0,0.0,0.0,1.8106621058256736,1.4454239601859298,2.0472835866680668,2.237691030610708,1.4410382326502587,1.4454239601859298,-0.05209708327500273,-0.060912746413174235,-0.004017739569136203,0.0,-0.06640780392109746,-0.060912746413174235
2016-02-12,0.005133855278709726,0.017390101574747234,0.02063623619400849,0.027780097837524397,0.016245025246285297,0.017390101574747234,0.06643586742330315,0.0,0.07848351731036035,0.06018572872360167,0.0,0.0,1.8199577830356264,1.4705600296721366,2.089531814318666,2.2998543063712242,1.4644479351205246,1.4705600296721366,-0.047230686882269834,-0.04458192368574887,0.0,0.0,-0.051241575126060646,-0.04458192368574887
2016-02-19,0.015536654447512585,0.006972357574184725,0.004972853309326964,-0.0005854206114266137,0.006618874592477519,0.006972357574184725,0.0,0.0,0.0,0.0,0.0,0.0,1.848233838219712,1.4808133000333144,2.0999227495164443,2.298507924256996,1.4741409323503,1.4808133000333144,-0.03242783929616566,-0.03792040722484635,0.0,-0.0005854206114266347,-0.04496186209326347,-0.03792040722484635
2016-02-26,0.00783330685610953,0.006591327027597912,0.0031784491371485138,0.0026178465301858215,0.006966223620608275,0.006591327027597912,0.0,0.0,0.0,0.0,0.0,0.0,1.8627116210163324,1.4905738247606504,2.1065972471677235,2.304525065251117,1.4844101277333444,1.4905738247606504,-0.02484854965594352,-0.031579026002287014,0.0,0.0,-0.0383088528583958,-0.031579026002287014
2016-03-04,0.011091927779027424,0.01612352937516316,0.017616558243207316,0.02123118119355076,0.014756538112002874,0.01612352937516316,0.0,0.0,0.6957220370459218,1.1999999999999997,0.0,0.0,1.8833726837898004,1.514607135610028,2.1437082402674337,2.3534528544765427,1.5063148823570847,1.514607135610028,-0.01403224019511351,-0.01596466198051083,0.0,0.0,-0.024117620793624894,-0.01596466198051083
2016-03-11,0.00416234966739785,0.00362186654570104,0.007163883001164131,0.00947261127834495,0.004312187852433414,0.00362186654570104,0.0,0.0,0.0,0.0,0.0,0.0,1.8912119394537592,1.520092840524374,2.159065515289341,2.3757461985289106,1.5128103950947247,1.520092840524374,-0.009928297618024606,-0.012400617309950346,0.0,0.0,-0.01990943265260725,-0.012400617309950346
2016-03-18,0.010027881000909806,0.006803740997386232,0.007807277095097658,0.006985132465766166,0.006855206139385251,0.006803740997386232,0.0,0.0,0.0,0.0,0.0,0.0,1.9101767877301012,1.5304351585032832,2.1759219380336745,2.3923411004306754,1.5231810222029039,1.5304351585032832,0.0,-0.005681246900948733,0.0,0.0,-0.013190709778173826,-0.005681246900948733
2016-03-25,0.0007766393216435681,-0.010201671625743616,-0.004665718071040253,-0.005940935859593451,-0.009719854365101676,-0.010201671625743616,0.0,0.0,0.0,0.0,0.0,0.0,1.911660306134743,1.5148221615717399,2.165769699726218,2.3781283553987476,1.508375924495405,1.5148221615717399,0.0,-0.01582496031138403,-0.004665718071040215,-0.0059409358595934325,-0.022782352365259273,-0.01582496031138403
2016-04-01,0.014916062000730373,0.008258872414658145,0.012704322257420722,0.012741765148566257,0.007594544532093901,0.008258872414658145,0.0,0.0,0.0,0.0,0.0,0.0,1.9401747497853843,1.5273328845350576,2.193284335926897,2.4084299083963843,1.5198313526251237,1.5273328845350576,0.0,-0.007696784224904607,0.0,0.0,-0.01536082942274919,-0.007696784224904607
